Bedrooms,Bathrooms,LivingArea,Floors,Views,Condition,HouseArea,BasementArea,BuiltYear,PostalCode,SchoolsNearby,Price
5,3.25,2680,2,0,3,1870,810,1910,122044,3,1030000
4,4,6050,2.5,2,3,4150,1900,2009,122037,1,930000
3,2.5,3090,2,0,4,3090,0,1991,122020,2,891500
3,1.5,1840,1,0,4,1220,620,1959,122057,2,830000
3,2.5,2000,3,0,3,2000,0,2005,122061,1,755000
4,1.5,1650,1.5,0,3,1650,0,1903,122013,2,752000
4,2.5,2030,1.5,0,4,1730,300,1921,122006,2,730000
3,2.5,2620,1,0,3,2620,0,1985,122005,1,725000
3,3.5,3030,2,2,3,3030,0,1971,122052,3,700000
4,1.75,1950,1,4,3,1150,800,1957,122063,3,700000
4,2.5,2770,2,0,3,2770,0,1987,122019,3,685000
3,2.25,2680,1,0,3,2680,0,1989,122025,1,676000
3,2.5,2240,2,0,3,2240,0,1995,122007,1,676000
3,1,1600,1,1,3,990,610,1946,122057,1,670000
3,1,1650,1,0,4,1300,350,1953,122032,1,665000
3,2,1770,3,0,3,1770,0,1999,122044,1,660000
3,2.5,2570,1,0,4,1320,1250,1961,122032,2,654000
4,2.5,3700,2,0,3,3700,0,2007,122058,3,650000
3,2,1470,1.5,0,4,1470,0,1926,122032,3,640000
3,2.25,1720,2,0,3,1240,480,2011,122051,3,608000
2,2,1340,1.5,0,3,1340,0,1941,122032,1,592500
4,2.75,3190,2,0,3,3190,0,2006,122008,3,587000
2,1.75,1830,1,2,4,1070,760,1949,122051,1,585000
3,2.5,2160,3,0,3,1830,330,2010,122003,2,585000
4,2.75,2730,2,0,3,2730,0,2003,122021,3,565000
3,2.25,2560,1,0,3,1510,1050,1958,122022,1,565000
4,3.5,3090,1,0,3,2190,900,1991,122033,1,549950
2,1.75,1660,1,0,3,1660,0,2005,122045,1,545000
2,1.5,1480,1,0,3,1480,0,1974,122012,1,525000
2,1,820,1,0,3,820,0,1949,122022,3,510000
3,2,2070,1,0,3,1220,850,1981,122019,3,490000
4,2.75,2560,1,0,4,1500,1060,1968,122033,2,485000
4,1.75,1670,1,0,3,1390,280,1953,122051,1,476500
3,1.75,1680,1,0,4,1680,0,1959,122027,1,466000
2,1.75,1390,1,0,5,790,600,1916,122004,1,460000
3,2.25,2520,2,0,3,2520,0,1988,122039,2,449888
4,2.25,2020,1.5,0,5,1200,820,1925,122064,2,430000
8,3.25,4300,2,0,4,2800,1500,1979,122015,2,430000
4,1,1350,1.5,0,3,1350,0,1912,122026,3,429000
3,1.5,1890,1,0,3,1090,800,1967,122051,1,400000
3,3,1860,2,0,3,1710,150,2009,122064,3,399950
2,1,870,1,0,4,870,0,1923,122026,1,395000
2,1.5,1000,2,0,3,930,70,2006,122032,1,377000
3,2.25,1330,2,0,3,1330,0,1985,122033,3,375000
4,2.5,2070,2,0,3,2070,0,1999,122063,1,372000
4,2.5,2531,2,0,3,2531,0,2013,122065,3,370000
5,2.75,2530,1,0,3,1520,1010,1992,122070,3,368500
3,1.5,1340,1,0,2,1340,0,1950,122052,2,357000
3,1,1130,1,0,3,1130,0,1965,122033,1,354000
3,2,1330,1,0,3,1330,0,1985,122033,3,344950
2,1,1070,1,0,4,1070,0,1951,122038,1,335000
4,2,1190,1.5,0,5,1190,0,1946,122014,3,329000
3,3.25,1480,2,0,3,1180,300,2013,122034,3,320000
3,1.75,1880,1,0,3,1880,0,1988,122039,2,310000
3,1,1150,1,0,2,1150,0,1922,122010,1,305000
4,2.5,2400,2,0,3,2400,0,1992,122018,3,300000
3,2.25,2000,1,0,3,1400,600,1979,122042,1,300000
3,1.75,1980,1,0,4,1480,500,1968,122046,2,299950
2,2.5,2410,1,0,3,1550,860,1978,122018,1,287000
3,1,1200,1.5,0,4,1200,0,1954,122065,2,280000
3,2.25,1260,3,0,3,1260,0,2009,122038,2,275000
3,2.25,1620,2,0,4,1620,0,1989,122024,2,275000
3,1.75,1460,1,0,3,1460,0,1982,122055,3,265800
4,1.75,1580,2,0,3,1580,0,1979,122025,3,259000
3,2,2070,1,0,4,1450,620,1969,122018,3,254000
4,1.5,2010,1.5,0,4,1890,120,1921,122072,2,245000
4,2,1750,1,0,4,1050,700,1974,122023,3,225000
3,1.5,1630,1,0,4,1630,0,1963,122068,1,224950
3,0.75,1080,1,0,3,1080,0,1948,122052,3,205000
3,1,1384,1,0,4,1384,0,1965,122018,3,180000
2,1,1200,1,0,3,1200,0,1958,122018,1,179950
3,1,1340,1,0,3,1340,0,1968,122040,2,172000
4,1.75,1700,1,0,3,1700,0,1967,122072,3,148900
5,5.5,7400,2,3,3,6290,1110,2001,122027,1,2980000
4,3.25,3860,2,1,3,2870,990,2005,122006,1,1500000
3,3.5,4240,2,0,3,3500,740,1994,122057,1,1390000
4,2.5,2960,2,4,4,2960,0,1985,122052,1,1250000
5,4.25,4420,2,0,3,3510,910,2000,122015,2,1210000
4,3.5,3640,2,0,3,3640,0,2014,122005,1,939000
4,2.5,3220,2,2,3,2180,1040,1937,122032,3,862500
4,2.5,2450,1,0,4,2030,420,1980,122030,1,836000
4,3.5,2760,2,2,3,2000,760,1926,122064,2,765000
4,2.5,2910,2,0,3,2910,0,1990,122005,3,765000
3,3.5,2350,1,2,5,1340,1010,1940,122022,3,760000
3,2.25,2190,2,0,4,2190,0,1983,122037,1,699950
4,3.5,4490,2,0,3,3390,1100,2006,122008,1,689000
5,3,3010,2,0,3,3010,0,2008,122038,3,659950
4,2.5,2340,2,0,3,2340,0,1990,122019,2,645000
4,1.75,1700,1,0,4,1700,0,1975,122005,1,600000
4,2.5,2430,2,0,3,2430,0,1999,122050,3,585000
2,1,940,1,0,4,940,0,1918,122028,2,543000
3,1.5,2400,1,0,4,1540,860,1964,122005,3,510000
4,2.75,3000,1,0,4,3000,0,1975,122024,1,500000
4,3.25,2820,1,0,3,1410,1410,1958,122014,1,485000
2,2.25,1360,3,0,3,1360,0,2008,122026,3,479950
3,1.75,2020,1,0,4,1180,840,1981,122021,1,475000
3,1,1600,1,0,3,1600,0,1953,122051,1,475000
4,2.5,4190,2,0,3,4190,0,2004,122046,1,460000
4,3,3280,1.5,0,3,3280,0,1979,122037,1,458000
4,1.75,1680,1,0,3,1330,350,1966,122029,2,451000
3,2.25,1830,1,3,4,1170,660,1981,122033,3,439000
4,2.75,2080,1,0,3,1240,840,1979,122033,2,436000
4,2.5,2650,2,0,3,2650,0,2001,122039,1,429000
3,1.75,2080,1,0,5,1600,480,1968,122053,3,426700
2,1,1040,1,0,3,940,100,1928,122007,2,425000
2,1,1280,1,2,4,1020,260,1951,122006,3,425000
3,1.5,1780,1,4,4,1030,750,1958,122051,2,420000
3,2.5,2390,2,0,3,1970,420,2006,122021,1,420000
3,1.5,1490,1,0,3,1090,400,1974,122033,3,415000
4,3,2430,2,0,3,2430,0,2003,122024,1,410000
5,2.75,2770,1,0,3,1700,1070,1965,122034,3,402000
3,1.75,1510,1,0,3,1510,0,1968,122033,2,400000
4,1,2370,1.5,0,4,1570,800,1948,122052,2,399888
4,3.25,1790,2,0,4,1100,690,2000,122034,1,385000
3,1.75,1560,1,0,3,780,780,1944,122022,3,385000
4,1.75,1610,1,0,3,1610,0,1968,122033,3,371000
4,2.5,2905,2,0,3,2905,0,2003,122067,3,365000
5,2.5,2880,1,0,3,1680,1200,1976,122046,1,360000
4,2.5,2570,2,0,3,2570,0,2008,122040,2,356500
3,1,1450,2,0,3,1450,0,1950,122014,2,340000
3,2.5,1676,2,0,3,1676,0,1997,122041,1,330000
3,1.5,1890,1,0,5,1890,0,1966,122040,1,325000
4,1,1750,1,0,3,1750,0,1942,122046,1,322000
2,1,860,1,0,3,860,0,1948,122052,3,315000
4,0.5,2300,2,0,3,2300,0,1996,122023,1,312500
4,2,1780,1,0,3,870,910,1993,122038,3,305000
3,2.5,2056,2,0,3,2056,0,2014,122023,2,303000
3,1.75,1840,1,0,4,1220,620,1968,122042,3,301000
4,1.75,2090,1,0,4,1050,1040,1970,122067,3,289950
2,1.5,720,1,0,4,720,0,1942,122034,1,287000
2,1,710,1,0,5,710,0,1942,122052,3,285950
4,2,1480,1,0,3,1480,0,1943,122044,3,278000
3,2.25,1630,2,0,3,1630,0,1991,122039,3,265000
3,1,1090,1,0,4,1090,0,1950,122058,3,249000
5,2.5,1760,1.5,0,3,1760,0,1925,122034,3,220000
3,1,1010,1,0,4,1010,0,1990,122068,1,180000
2,1,960,1.5,0,3,960,0,1946,122041,2,180000
2,1,1300,1,0,3,1300,0,1961,122040,1,170000
3,1,1220,1,0,5,1220,0,1961,122072,2,161500
3,1,1090,1,0,4,1090,0,1969,122023,1,143000
2,1,800,1,0,3,800,0,1947,122043,3,95000
4,3.5,5830,2,0,3,5830,0,2005,122036,2,1580000
4,3.25,4750,2,0,3,4750,0,1988,122005,1,1120000
3,1.75,1640,1,0,3,1110,530,1969,122033,2,410000
3,2.5,1610,2,0,3,1240,370,2007,122034,1,320000
4,1.5,1860,1,0,3,1080,780,1953,122022,2,450000
2,1,1140,1,0,3,1140,0,1948,122014,2,358000
3,1,1040,1,0,3,1040,0,1969,122033,3,339888
4,2.5,2060,2,0,3,2060,0,1995,122018,1,242550
4,3.5,4340,2,0,3,2850,1490,2008,122032,1,1280000
3,2.5,2070,2,0,3,2070,0,1930,122047,2,1250000
5,2.5,3370,2,0,3,3370,0,2005,122048,2,1250000
3,1,1880,1.5,0,4,1880,0,1924,122047,2,1000000
3,2,2160,1,0,3,2160,0,1951,122048,1,987000
3,3.5,2600,2,0,5,2600,0,1969,122048,3,985000
4,2.5,3020,1.5,0,4,2020,1000,1921,122047,1,975000
4,2.5,3570,2,0,3,3570,0,2014,122005,3,942990
5,4.5,4690,2,0,3,3450,1240,1995,122027,3,932808
4,3.5,3860,2,0,3,3860,0,2014,122020,3,900000
4,2.75,3140,2,0,3,3140,0,2013,122019,3,869950
5,3.75,3830,2,0,3,3830,0,2005,122020,3,852500
2,2.75,2700,1,0,3,2700,0,2012,122045,2,850000
4,2.5,3220,2,0,3,3220,0,2004,122033,2,748000
4,2.5,2300,1,2,3,1600,700,1961,122016,1,740000
4,2.25,2530,1.5,0,4,1690,840,1925,122007,3,734000
2,1,1860,1,0,3,1010,850,1920,122004,2,730000
5,2.75,2870,2,0,3,2870,0,2006,122005,1,730000
3,2.5,2410,2,0,3,2410,0,1989,122045,1,715000
4,2.5,3060,2,0,3,3060,0,2006,122015,2,710000
4,2.75,3000,2,0,3,3000,0,2004,122011,1,705000
6,3.25,2900,2,0,4,2300,600,1977,122032,3,696000
3,2.25,2120,2,1,4,1420,700,1973,122057,2,693000
4,2.75,2820,2,0,3,2820,0,2001,122020,2,682000
3,2.5,2060,2,0,3,1900,160,2001,122049,1,680000
3,2.5,1300,2,0,3,1100,200,2014,122061,1,675000
4,1.75,2410,1,0,4,1220,1190,1924,122028,1,625000
5,2.25,2460,1,0,4,1330,1130,1976,122005,2,599000
3,1.75,1520,1,0,3,1170,350,1953,122006,3,550000
2,1,1520,1,0,4,830,690,1927,122007,3,535000
3,1.75,1740,1,0,3,1740,0,1976,122019,3,517000
3,1.5,1680,1,0,3,1680,0,1962,122010,2,500000
3,2,1360,1,0,3,730,630,1986,122026,1,499950
2,1,1450,2,0,3,1450,0,1919,122028,1,499000
4,2.75,2720,1,0,3,1650,1070,2008,122052,2,469950
2,1.75,1170,1,0,3,1020,150,1929,122007,3,459000
4,2,2120,1,0,5,1060,1060,1968,122017,1,455000
3,1.75,2030,1,0,3,1630,400,1976,122017,1,435000
3,1,1740,1,0,3,1740,0,1952,122051,3,430000
4,2.25,1740,1,0,3,1740,0,1967,122015,1,429950
4,2.5,1950,2,0,3,1950,0,2012,122008,2,425000
4,1.5,1830,1,0,3,1080,750,1967,122058,2,424500
3,1.75,1590,1,0,4,1590,0,1979,122053,2,417000
4,2.5,1980,2,0,3,1980,0,2007,122053,3,405000
4,2.75,2400,1,0,5,1200,1200,1974,122038,3,403500
4,1.75,2520,1,0,4,2040,480,1954,122058,3,387846
2,2.5,1760,1,0,3,1130,630,1988,122021,2,385000
2,1,870,1,0,3,870,0,1947,122016,2,379950
3,2.25,3230,2,0,3,3230,0,1987,122023,2,370000
2,1.5,1200,1,0,3,1200,0,1929,122006,1,365000
3,2.25,2520,2,0,3,1850,670,2003,122024,2,364950
2,2.25,1230,3,0,3,1230,0,2007,122028,2,356000
4,2.5,1830,2,0,3,1830,0,2002,122024,1,353000
2,2.25,1560,2,0,3,1270,290,2006,122064,2,347000
3,2.25,2730,1,0,3,1390,1340,1975,122065,1,345000
3,2.25,1440,2,0,3,1440,0,1997,122034,3,330000
3,2.5,2090,2,0,3,2090,0,1991,122067,1,327500
3,1,1600,1,0,3,1600,0,1966,122033,2,325000
3,2,2330,1.5,0,3,1430,900,1900,122051,1,325000
4,2.5,2120,2,0,3,2120,0,2003,122067,1,319990
3,1,970,1,0,3,970,0,1928,122034,3,315000
3,3.25,1480,2,0,3,1180,300,2013,122034,1,312500
3,1.75,2270,1,0,3,1370,900,1948,122056,3,292000
2,1,1200,1,0,3,1200,0,1948,122014,2,290000
2,1,950,1,0,5,950,0,1943,122051,1,290000
3,1.75,1899,2,0,3,1899,0,1943,122043,3,289900
4,1.75,1660,1,0,3,960,700,1956,122056,3,282000
4,3,2390,2,0,4,2390,0,1944,122072,2,269950
2,2,1070,2,0,3,720,350,2008,122034,1,256950
3,1.5,1320,1,0,3,1320,0,1956,122063,3,255000
3,2,1150,1,0,5,1150,0,1956,122063,2,252500
3,2.5,1700,2,0,3,1700,0,1997,122023,2,250000
3,1.5,2210,1.5,0,3,2210,0,1934,122056,2,250000
4,2.5,1750,2,0,4,1750,0,1975,122018,2,242000
4,1,1440,1,0,3,1440,0,1959,122070,3,220000
2,1.75,870,1,0,4,870,0,1946,122039,1,199950
3,1,1070,1,0,3,1070,0,1967,122039,1,195000
3,1,990,1,0,3,990,0,1953,122060,1,191000
3,1,1080,1,0,2,1080,0,1950,122056,3,124000
4,4.5,5270,2,4,3,3400,1870,1979,122012,1,2600000
4,3.25,5080,2,0,3,5080,0,2001,122027,2,1900000
4,2.75,2930,1,0,4,2310,620,1964,122048,1,1500000
5,3.5,2920,2,0,3,2260,660,2014,122028,3,1070000
4,3.25,4160,2,0,3,4160,0,1995,122021,2,1050000
5,3.25,4050,2,0,3,4050,0,1990,122027,3,1010000
4,2.25,2910,2,0,3,2910,0,1988,122027,2,998000
5,4,5610,2,0,3,4090,1520,1996,122021,2,995000
2,1.5,1800,1,2,3,1000,800,1942,122061,3,930000
3,1.75,3860,1,2,3,1930,1930,1970,122014,1,880000
6,3.5,2820,1,0,3,1620,1200,1958,122007,2,850000
4,2.5,3090,2,0,4,3090,0,1998,122020,1,780000
2,1.75,2210,1,3,4,1560,650,1951,122026,2,767500
5,4,4660,2,2,4,2600,2060,1979,122053,3,739000
2,1,2410,2,0,3,1930,480,2007,122009,1,725000
3,2.25,2680,1,1,3,1540,1140,1963,122009,2,721000
4,2.5,2510,2,0,3,2510,0,2011,122045,2,706000
4,2.75,2810,2,0,3,2810,0,2002,122020,1,699900
2,1.75,1180,2,0,3,780,400,2014,122013,1,664950
4,1.5,1500,2,0,5,1420,80,1929,122028,2,651500
4,2.25,2070,1,0,5,1360,710,1974,122010,1,645000
3,1.75,2080,1,0,3,1370,710,1960,122049,1,638700
4,2.25,1920,1,0,4,1200,720,1969,122049,2,635000
4,2.5,2930,2,0,3,2930,0,2014,122053,2,635000
3,1.75,1940,1,1,4,1480,460,1955,122069,2,635000
3,2.5,2180,1,0,4,1240,940,1977,122009,2,625000
4,1,2210,2,0,3,2210,0,1901,122044,2,589000
1,1,1310,1.5,0,1,1310,0,1918,122044,1,575000
3,2,2290,1,0,3,1670,620,1979,122029,2,565000
4,2.5,1790,1,2,4,1240,550,1983,122053,2,560000
4,2.5,2390,2,0,3,2390,0,2001,122021,2,557500
3,2,2070,1,0,3,1220,850,1982,122019,2,539000
3,2.25,2100,2,0,3,1320,780,1979,122019,2,525000
3,2.5,1820,2,0,3,1820,0,1988,122019,3,505000
4,1.75,2040,1,0,5,1020,1020,1943,122016,1,500000
3,1.75,2430,1,2,3,1630,800,1977,122063,1,499900
4,2.5,2242,2,0,3,2242,0,1995,122058,1,490000
4,2.25,2680,2,0,3,2680,0,1999,122017,1,475000
3,2.5,2010,2,0,3,2010,0,1998,122033,3,471000
4,2.5,2820,2,0,4,2820,0,1989,122023,1,465000
4,2,1880,1,0,3,1880,0,1952,122028,3,453000
3,2.25,1750,1,0,3,1210,540,1987,122033,1,434000
3,2.5,2390,1,0,3,1600,790,1978,122033,1,432500
4,2.5,2010,1.5,0,5,2010,0,1962,122015,1,430000
3,2,1490,3,0,3,1490,0,2014,122054,3,429900
3,1.75,1680,1.5,0,3,1680,0,1985,122012,2,425000
2,1,910,1,0,4,910,0,1923,122064,3,422500
3,1.5,1370,1,0,4,1370,0,1962,122053,2,406000
3,2.5,2260,1.5,0,3,1280,980,1910,122007,2,405000
2,1,1020,1,0,5,1020,0,1923,122016,2,393000
2,1,700,1,0,4,700,0,1926,122022,1,380000
3,1.75,1380,1,0,3,1380,0,1986,122038,2,375000
3,2.5,1530,3,0,3,1530,0,2009,122028,1,375000
4,2.75,2200,1,0,5,1120,1080,1951,122038,1,370000
4,2,1710,2,0,3,1320,390,1956,122031,3,353750
3,2.25,1920,2,0,4,1920,0,1984,122019,1,345000
4,2.25,2010,2,0,4,2010,0,1988,122066,3,324900
3,2.25,1370,3,0,3,1370,0,2009,122038,2,315000
1,1,920,1.5,0,3,920,0,1944,122017,3,310000
2,2.25,1610,2,0,5,1610,0,1979,122053,3,305000
2,1.5,1400,3,0,3,1400,0,1999,122022,2,303000
3,1.75,1650,1,0,4,1650,0,1958,122053,1,292000
3,1.5,1590,1,1,3,1090,500,1969,122040,3,284850
3,1,960,1,0,3,960,0,1922,122008,2,265000
3,1.5,1500,1,0,4,1000,500,1945,122068,1,257100
3,1,1660,1.5,0,3,1350,310,1910,122051,3,250000
3,1.75,1370,1,0,4,1370,0,1977,122023,1,235000
3,1,1010,1,0,3,1010,0,1925,122064,1,216000
3,1,1070,1,0,3,1070,0,1960,122063,1,147000
3,1.75,2190,1,0,4,2190,0,1957,122047,1,1570000
4,3.5,5844,2,1,3,5844,0,2007,122018,1,1280000
4,2.75,4120,1,4,4,2060,2060,1947,122009,2,1250000
3,2.5,2870,2,0,3,2870,0,2014,122028,2,880000
6,3,2530,1,0,3,2530,0,1978,122010,1,830000
4,3.25,3200,2,0,3,2390,810,2006,122032,1,825000
4,2.5,3720,2,0,3,3720,0,1999,122019,2,820000
4,2.75,4600,1,4,3,2400,2200,1989,122025,3,800000
4,3.75,3370,2,0,3,3370,0,2005,122005,2,800000
4,3.5,3060,2,0,3,3060,0,2007,122011,2,740000
4,2.75,3440,2,0,3,3440,0,2014,122053,3,730000
3,2.5,2560,2,0,3,2560,0,1981,122021,2,700500
4,2.5,2510,2,0,3,2510,0,2007,122005,1,685000
4,2.25,2370,1,0,3,1660,710,1976,122010,1,670000
4,2.5,2730,2,0,3,2730,0,2008,122064,2,649000
4,2.75,2520,2,0,3,2520,0,2014,122021,1,642860
6,2.5,2560,1,0,3,1370,1190,1961,122022,1,632000
4,2.25,2900,2,0,3,1990,910,1947,122022,1,630000
1,1,1090,1,0,4,1090,0,1958,122041,3,598800
3,2.5,2400,1,0,3,2400,0,1996,122046,1,590000
3,1,1490,1.5,0,3,1490,0,1916,122028,1,578500
4,2.25,2380,2,0,4,2380,0,1977,122037,3,570000
2,1.75,1740,1,0,3,1280,460,1950,122032,1,550000
3,1.75,2300,1,0,4,1520,780,1977,122005,3,505000
3,2,1560,3,0,3,1560,0,2014,122044,3,500000
4,2.5,2230,2,0,3,2230,0,2002,122015,2,500000
4,1.75,1930,1,2,3,1130,800,1959,122006,2,495000
3,2.5,1890,2,0,3,1890,0,1986,122019,1,490000
3,1.75,1740,1,0,4,1290,450,1939,122022,1,480000
3,1.5,900,1.5,0,5,900,0,1941,122009,2,465000
4,2.75,2160,1,0,4,1220,940,1976,122033,1,445000
4,2.5,2798,2,0,3,2798,0,2011,122023,1,440000
4,2.75,2160,1,0,3,1410,750,1978,122022,3,435000
2,1.5,1320,3,0,3,1320,0,2001,122026,1,430000
2,1,830,1,0,4,830,0,1925,122028,3,425000
4,1.75,2230,1,4,3,1180,1050,1955,122063,3,415000
3,2.75,2390,1,0,5,1610,780,1983,122053,1,405300
4,2.5,1890,2,0,3,1890,0,2006,122008,1,388500
3,2.5,2470,2,0,4,2470,0,1990,122067,3,365000
4,2.5,1960,1,0,3,1220,740,1955,122050,1,355950
4,2.5,2100,1,2,4,2100,0,1967,122018,1,352500
3,2,1870,1,0,3,1120,750,1913,122016,2,340000
3,2,1830,1,0,3,1830,0,1994,122067,1,336500
3,1,910,1,0,4,910,0,1969,122045,2,330000
3,1,1160,1,0,3,1160,0,1966,122033,3,325000
3,1,1240,1,0,4,1240,0,1950,122014,3,305500
2,1,1290,2,0,3,1290,0,2008,122045,2,305000
2,1,1220,1,0,4,1220,0,1963,122024,1,300000
3,1,1190,1,0,3,1190,0,1981,122025,2,299500
4,1,1590,1.5,0,3,1140,450,1942,122056,1,291000
2,1.75,1700,1,0,3,1700,0,1972,122053,2,290000
3,2.25,2300,1,0,4,1550,750,1978,122040,2,287000
4,2,1980,1,0,3,1980,0,1969,122023,2,279000
2,1,900,1,0,4,900,0,1938,122025,2,275000
4,1.75,1710,1,0,5,910,800,1975,122067,2,271000
3,1,1010,1,0,5,1010,0,1974,122035,3,270000
3,1,1180,1,0,4,1180,0,1967,122046,3,255000
3,1.75,1500,1,0,4,1500,0,1976,122018,3,244000
3,1.75,1300,1,0,3,1300,0,1967,122040,3,236000
2,2.25,1660,2,0,3,1660,0,1995,122042,1,235000
4,1.5,1570,1,0,3,1570,0,1943,122031,3,228900
3,1.75,1900,1,0,3,1260,640,1959,122063,1,220000
5,1.5,1980,1.5,0,3,1980,0,1962,122046,2,215000
4,1.5,1360,1.5,0,3,1360,0,1962,122056,1,201000
3,3.5,3490,2,0,3,2570,920,2009,122047,2,1620000
4,1.75,2300,1.5,4,3,2300,0,1934,122022,3,1340000
4,2.5,2830,2,0,3,2830,0,2014,122032,3,1040000
3,3.5,2760,2,0,3,2120,640,2004,122003,1,952000
4,2.75,3800,2,3,4,3800,0,1986,122027,2,950000
4,2.5,3480,2,0,3,3480,0,1989,122045,3,895000
5,3,4080,2,2,4,2720,1360,1961,122028,2,825000
4,2.5,2180,2,0,3,2180,0,1920,122044,1,825000
3,3.5,2670,2,0,3,1870,800,2014,122007,2,825000
4,2.75,2840,3,0,3,2840,0,2014,122005,1,784950
4,2.5,3270,2,0,3,3270,0,1993,122045,1,735000
4,2.5,2820,2,0,3,2820,0,2004,122033,3,677000
3,1.75,1940,1,0,3,1940,0,1957,122057,1,650000
5,1,3020,2,0,3,3020,0,1901,122044,1,630000
4,3,1550,1,0,3,860,690,1918,122026,3,623500
4,2.5,2730,2,0,3,2730,0,2008,122038,1,620000
2,1.75,1990,1,0,3,1170,820,1948,122006,3,582500
2,1.75,1210,1,0,4,910,300,1942,122007,1,582000
3,2.5,1820,2,0,3,1820,0,1999,122041,3,580000
3,2,2290,2,0,3,2290,0,1979,122005,1,572500
2,1,1100,1,0,3,1100,0,1906,122061,3,570000
3,2.5,4040,2,0,3,2900,1140,2006,122055,2,565000
4,1.75,2660,2,0,4,2660,0,1983,122019,1,557000
3,1.75,2080,1,0,3,1280,800,1950,122006,1,520000
3,2.5,2490,2,0,3,2490,0,1993,122041,3,504750
3,2.5,2980,2,0,3,2980,0,2006,122042,1,480000
3,2.5,2670,2,0,3,2670,0,2007,122053,1,465750
3,2.5,1600,3,0,3,1600,0,2005,122007,3,465000
4,2.75,1900,1,2,3,1300,600,1961,122063,3,463000
3,2.25,1800,1,0,4,1300,500,1959,122058,2,420000
3,1,1790,1,0,5,1520,270,1937,122038,3,420000
2,0.75,1160,1,0,4,870,290,1937,122041,3,405000
3,2,1440,1,0,4,1440,0,1965,122033,1,405000
3,1.5,1600,1,0,3,1600,0,1954,122022,2,390000
2,1.5,1650,1,0,3,860,790,1978,122038,1,364000
3,1.25,2350,1,0,4,1320,1030,1966,122030,2,360000
3,1.75,1630,1,0,3,1630,0,1983,122014,2,357500
3,1.75,1480,1,0,4,1480,0,1957,122052,1,350000
5,2.5,2530,2,0,3,2530,0,2004,122024,2,349900
2,2.25,1550,2,0,3,1550,0,2007,122034,2,348500
3,2.5,2360,2,0,3,2360,0,1995,122023,1,339999
3,1.5,2400,1,0,3,1200,1200,1961,122052,2,338000
4,2.5,2650,2,0,3,2650,0,2005,122035,3,329000
3,2.5,1810,1,0,3,1310,500,1984,122046,3,327000
3,2.25,1570,1,3,4,1570,0,1967,122068,2,325000
2,1,750,1,0,3,750,0,1949,122022,2,319000
3,2.5,2240,2,0,3,2240,0,2002,122024,3,315000
3,2.5,1950,2,0,3,1950,0,2001,122052,1,315000
2,1.5,1000,2,0,3,840,160,2007,122054,2,303000
4,2.5,1580,2,0,3,1580,0,2011,122024,1,299900
3,1,1410,1,0,4,1410,0,1961,122023,3,288000
3,2.5,1660,2,0,3,1660,0,2003,122024,1,279000
3,1,870,1,0,3,870,0,1953,122050,1,276000
5,1.5,1950,1,0,3,1130,820,1964,122052,2,275000
1,1,520,1,0,3,520,0,1930,122034,2,275000
4,1.75,1360,1,0,4,1360,0,1966,122046,2,260000
3,2.5,1800,2,0,3,1800,0,1983,122040,1,258500
2,1,740,1,0,4,740,0,1926,122051,3,255000
3,2.5,1850,1,0,3,1500,350,1979,122018,1,249000
3,2.25,1422,2,0,3,1422,0,2012,122023,3,245000
2,1,1180,1,0,4,1180,0,1955,122060,2,244000
4,1.5,1570,1,0,5,1570,0,1911,122072,2,229950
3,1,1010,1,0,4,1010,0,1959,122040,2,229000
4,2.5,1680,2,0,3,1680,0,2001,122065,1,213400
3,2,1830,1,0,3,1230,600,1953,122051,1,210000
3,1.5,1090,1,0,3,1090,0,1963,122035,1,200000
2,1,800,1,0,3,800,0,1933,122065,3,175000
4,4,5780,2,0,3,4130,1650,2008,122047,2,2890000
4,3.5,3930,2,0,3,3930,0,1999,122049,2,1800000
3,1.75,2040,1,2,3,2040,0,1980,122005,3,1320000
3,2,2090,1.5,0,4,1530,560,1931,122047,3,1050000
8,3.75,3460,2,0,3,2860,600,1987,122004,3,808000
3,2.75,2070,2,0,3,2070,0,1996,122046,3,770000
4,2.5,3230,2,0,3,3230,0,2004,122010,1,765000
4,2.25,3140,2,0,3,3140,0,1979,122019,3,750000
4,2.5,2940,2,0,3,2940,0,1986,122011,3,675000
3,1.5,1890,1.5,0,5,1890,0,1919,122004,1,651000
5,2.75,3630,2,0,3,3630,0,2000,122046,3,633000
3,2.5,2070,2,0,3,2070,0,1986,122011,2,567000
3,2,2080,1,0,4,1040,1040,1951,122006,3,555000
3,2.25,1670,3,0,3,1670,0,2014,122016,2,539950
3,2.5,2250,2,0,3,2250,0,1988,122053,3,538000
2,2.25,1460,2,0,3,1260,200,2005,122006,1,495000
4,2,1400,1,0,3,1100,300,1900,122003,2,485000
3,1,1150,1,0,4,1010,140,1950,122029,2,450000
1,1,630,1,0,3,630,0,1943,122061,2,430000
3,2,1360,2,0,3,1360,0,1989,122006,3,396900
2,1,1200,1,0,4,600,600,1949,122051,2,395000
3,2,1270,1,0,5,1270,0,1972,122033,2,386100
3,2.5,1670,1,0,3,1130,540,1974,122064,3,375000
2,1,980,1,0,4,980,0,1919,122051,3,375000
3,1.5,1510,1,0,4,1510,0,1960,122040,1,340768
3,1,1770,1,0,3,1770,0,1957,122014,2,340500
2,1.75,1880,1,0,3,940,940,1951,122006,2,340000
